GameId	Region	GameTitle	URL	ContentId
ELJS-20023		JoJo's Bizarre Adventure: All-Star Battle R		
ELJS-20024		One Piece Odyssey		
ELJS-20025		Marvel's Midnight Suns		
ELJS-20026		Marvel's Midnight Suns		
ELJS-20027		NBA 2K23		
ELJS-20028		NBA 2K23		
ELJS-20029		Doraemon: Story of Seasons: Friends of the Great Kingdom		
ELJS-20030		LEGO Brawls		
ELJS-20031		No Man's Sky		
ELJS-20032		PGA Tour 2K23		
ELJS-20033		PGA Tour 2K23		
ELJS-20034		Samurai Maiden		
ELJS-20036		Dragon Ball Z: Kakarot		
ELJS-20037		Sword Art Online: Last Recollection		
ELJS-20038		NBA 2K23		
ELJS-20039		We Love Katamari REROLL+ Royal Reverie		
ELJS-20040		Sword Art Online: Last Recollection		
ELJS-20041		Minecraft Legends		
ELJS-20042		The Table Game Deluxe Pack		
ELJS-20043		Ed-0: Zombie Uprising		
ELJS-20044		LEGO 2K Drive		
ELJS-20045		Naruto x Boruto: Ultimate Ninja Storm Connections		
ELJS-20046		Tales of Arise		
ELJS-20047		NBA 2K24		
ELJS-20048		NBA 2K24		
ELJS-20049		Granblue Fantasy: Relink		
ELJS-20050		Granblue Fantasy: Relink		
ELJS-20051		Granblue Fantasy: Relink		
ELJS-20052		Tekken 8		
ELJS-20053		Baldur's Gate 3		
ELJS-20054		Custom Mech Wars		
ELJS-20055		Earth Defense Force: World Brothers 2		
ELJS-20056		Jujutsu Kaisen: Cursed Clash		
ELJS-20057		Jujutsu Kaisen: Cursed Clash		
ELJS-20058		Cyberpunk 2077		
ELJS-20059		NBA 2K24		
ELJS-20060		Sand Land		
ELJS-20061		Spy x Anya: Operation Memories		
ELJS-20062		Master Detective Archives: Rain Code Plus		
ELJS-20063		ARK: Survival Ascended		
ELJS-20064		TopSpin 2K25		
ELJS-20065		That Time I Got Reincarnated as a Slime Isekai Chronicles		
ELJS-20066		That Time I Got Reincarnated as a Slime Isekai Chronicles		
ELJS-20067		Gundam Breaker 4		
ELJS-20068		Gundam Breaker 4		
ELJS-20069		Dragon Ball: Sparking! Zero		
PPSA-01007		Ryders of Wild Swans Original (Prod)		
PPSA-01280		ShareFactory Studio		
PPSA-01284		Returnal		
PPSA-01285		Returnal		
PPSA-01286		Returnal		
PPSA-01287		Returnal		
PPSA-01288		Sackboy: A Big Adventure		
PPSA-01289		Sackboy: A Big Adventure		
PPSA-01291		Sackboy: A Big Adventure		
PPSA-01292		Sackboy: A Big Adventure		
PPSA-01293		Destruction AllStars		
PPSA-01294		Destruction AllStars		
PPSA-01295		Destruction AllStars		
PPSA-01296		Destruction AllStars		
PPSA-01302		Deathloop		
PPSA-01315		Gran Turismo 7		
PPSA-01316		Gran Turismo 7		
PPSA-01317		Gran Turismo 7		
PPSA-01318		Gran Turismo 7		
PPSA-01325		Astro's Playroom		
PPSA-01326		FIFA 21		
PPSA-01327		FIFA 21		
PPSA-01337		Ghostwire: Tokyo		
PPSA-01339		Demon's Souls		
PPSA-01340		Demon's Souls		
PPSA-01341		Demon's Souls		
PPSA-01342		Demon's Souls		
PPSA-01343		Madden NFL 21		
PPSA-01344		Madden NFL 21		
PPSA-01347		Godfall		
PPSA-01349		Godfall		
PPSA-01363		WRC 9: The Official Game		
PPSA-01364		WRC 9: The Official Game		
PPSA-01372		Riders Republic		
PPSA-01374		Riders Republic		
PPSA-01387		NBA 2K21		
PPSA-01388		NBA 2K21		
PPSA-01395		Goonya Fighter: JigglyHaptic Edition		
PPSA-01396		Tom Clancy's Rainbow Six Siege		
PPSA-01397		Tom Clancy's Rainbow Six Siege		
PPSA-01401		Tom Clancy's Rainbow Six Siege		
PPSA-01402		PXG4 COMANYWHR- E2E 1.0 (Prod) (9) SCP 6.1.9-408 PS5 Full Game Upd		
PPSA-01408		Just Dance 2021		
PPSA-01409		Just Dance 2021		
PPSA-01410		Tribes of Midgard		
PPSA-01411		Marvel's Spider-Man: Miles Morales		
PPSA-01412		No Man's Sky		
PPSA-01413		Helldivers 2		
PPSA-01416		MLB: The Show 21		
PPSA-01417		Marvel's Spider-Man: Miles Morales		
PPSA-01418		Marvel's Spider-Man: Miles Morales		
PPSA-01419		Marvel's Spider-Man: Miles Morales		
PPSA-01424		DEATHVERSE: LET IT DIE		
PPSA-01425		DEATHVERSE: LET IT DIE		
PPSA-01426		DEATHVERSE: LET IT DIE		
PPSA-01427		DEATHVERSE: LET IT DIE		
PPSA-01430		FIFA 21		
PPSA-01431		FIFA 21		
PPSA-01432		FIFA 21		
PPSA-01433		FIFA 21		
PPSA-01442		Devil May Cry 5: Special Edition		
PPSA-01443		Devil May Cry 5: Special Edition		
PPSA-01444		Devil May Cry 5: Special Edition		
PPSA-01445		Warhammer: Chaosbane - Slayer Edition		
PPSA-01446		Warhammer: Chaosbane - Slayer Edition		
PPSA-01447		Warhammer: Chaosbane - Slayer Edition		
PPSA-01460		Marvel's Spider-Man: Miles Morales		
PPSA-01461		Marvel's Spider-Man: Miles Morales		
PPSA-01462		Borderlands 3		
PPSA-01463		Borderlands 3		
PPSA-01464		Battlefield 2042		
PPSA-01465		Battlefield 2042		
PPSA-01467		Marvel's Spider-Man Remastered		
PPSA-01468		Marvel's Spider-Man Remastered		
PPSA-01469		Marvel's Spider-Man Remastered		
PPSA-01470		Marvel's Spider-Man Remastered		
PPSA-01471		Marvel's Spider-Man Remastered		
PPSA-01472		Marvel's Spider-Man Remastered		
PPSA-01473		Ratchet & Clank: Rift Apart		
PPSA-01474		Ratchet & Clank: Rift Apart		
PPSA-01475		Ratchet & Clank: Rift Apart		
PPSA-01476		Ratchet & Clank: Rift Apart		
PPSA-01477		PXG4 COMANYWHR- E2E 1.0 (Prod) CP 6.3.5-513 GEMS 0.63n Standard - Title		
PPSA-01478		PXG4 COMANYWHR- E2E 1.0 (Prod) CP 6.3.5-513 Title		
PPSA-01486		CCGT0		
PPSA-01487		Watch Dogs: Legion		
PPSA-01488		Watch Dogs: Legion		
PPSA-01489		Watch Dogs: Legion		
PPSA-01490		Assassin's Creed Valhalla		
PPSA-01491		Assassin's Creed Valhalla		
PPSA-01492		Tiny Tina's Wonderlands		
PPSA-01493		Tiny Tina's Wonderlands		
PPSA-01499		Forspoken		
PPSA-01500		Watch Dogs: Legion		
PPSA-01501		Watch Dogs: Legion		
PPSA-01502		Bugsnax		
PPSA-01503		Bugsnax		
PPSA-01504		Assassin's Creed Valhalla		
PPSA-01506		Immortals Fenyx Rising		
PPSA-01507		Immortals Fenyx Rising		
PPSA-01508		Immortals Fenyx Rising		
PPSA-01509		Immortals Fenyx Rising		
PPSA-01510		Immortals Fenyx Rising		
PPSA-01516		Tom Clancy’s Rainbow Six Extraction		
PPSA-01517		Tom Clancy’s Rainbow Six Extraction		
PPSA-01518		Tom Clancy’s Rainbow Six Extraction		
PPSA-01519		Tom Clancy’s Rainbow Six Extraction		
PPSA-01521		Horizon Forbidden West		
PPSA-01526		Worms Rumble		
PPSA-01527		Worms Rumble		
PPSA-01528		Overcooked! All You Can Eat		
PPSA-01529		Overcooked! All You Can Eat		
PPSA-01530		Puyo Puyo Tetris 2		
PPSA-01531		20200520 Game 00001 TITLE LEVEL		
PPSA-01532		Assassin's Creed Valhalla		
PPSA-01533		Assassin's Creed Valhalla		
PPSA-01535		NHL 22		
PPSA-01536		NHL 22		
PPSA-01539		Bugsnax		
PPSA-01540		Bugsnax		
PPSA-01541		20200520 Game 00001 TITLE LEVEL		
PPSA-01545		Call of the Sea		
PPSA-01546		Call of the Sea		
PPSA-01551		Dirt 5		
PPSA-01552		Dirt 5		
PPSA-01556		Resident Evil: Village		
PPSA-01557		Resident Evil: Village		
PPSA-01558		Resident Evil: Village		
PPSA-01559		Resident Evil: Village		
PPSA-01560		Resident Evil: Village		
PPSA-01561		Haven		
PPSA-01562		Haven		
PPSA-01563		Haven		
PPSA-01565		Neptunia re★Verse		
PPSA-01568		PXG4 COMANYWHR- E2E 1.0 (Prod) CP 6.3.5-513 GEMS 0.63n Standard		
PPSA-01569		Sable		
PPSA-01570		Sable		
PPSA-01575		Avatar: Frontiers of Pandora		
PPSA-01576		Avatar: Frontiers of Pandora		
PPSA-01577		Sackboy: A Big Adventure		
PPSA-01578		Dastruction AllStars THB		
PPSA-01579		Avatar: Frontiers of Pandora		
PPSA-01580		Super Monkey Ball: Banana Mania		
PPSA-01590		Oddworld: Soulstorm		
PPSA-01591		Chorus		
PPSA-01592		Chorus		
PPSA-01593		Hogwarts Legacy		
PPSA-01594		Riders Republic		
PPSA-01595		Sackboy: A Big Adventure		
PPSA-01597		Klang 2		
PPSA-01598		Ride 4		
PPSA-01599		Ride 4		
PPSA-01603		Hogwarts Legacy		
PPSA-01604		Disney+		
PPSA-01605		Disney+		
PPSA-01607		Monster Energy Supercross 4: The Official Videogame		
PPSA-01608		Monster Energy Supercross 4: The Official Videogame		
PPSA-01614		Netflix		
PPSA-01615		Netflix		
PPSA-01616		Netflix		
PPSA-01617		Mortal Kombat 11		
PPSA-01618		Mortal Kombat 11		
PPSA-01619		Mortal Kombat 11		
PPSA-01622		Exoprimal		
PPSA-01623		Exoprimal		
PPSA-01624		Exoprimal		
PPSA-01628		Call of Duty: Black Ops Cold War		
PPSA-01631		Marvel's Avengers		
PPSA-01632		Marvel's Avengers		
PPSA-01633		Marvel's Avengers		
PPSA-01634		Marvel's Avengers		
PPSA-01637		Final Fantasy VII Remake Intergrade		
PPSA-01645		MXGP 2020: The Official Motocross Videogame		
PPSA-01646		MXGP 2020: The Official Motocross Videogame		
PPSA-01649		Call of Duty: Modern Warfare II		
PPSA-01650		YouTube		
PPSA-01651		YouTube		
PPSA-01652		YouTube		
PPSA-01658		MOBILE SUIT GUNDAM BATTLE OPERATION 2		
PPSA-01659		My Videos Beta		
PPSA-01660		Tom Clancy's Rainbow Six Siege		
PPSA-01665		Twitch		
PPSA-01666		Twitch		
PPSA-01667		Twitch		
PPSA-01668		Super Monkey Ball: Banana Mania		
PPSA-01669		Super Monkey Ball: Banana Mania		
PPSA-01670		Deathloop		
PPSA-01678		Demon's Souls Original Soundtrack		
PPSA-01683		Park Beyond		
PPSA-01685		Sniper Elite 5		
PPSA-01687		Call of Duty: Vanguard		
PPSA-01688		Hulu/フールー　人気の映画・ドラマ・アニメ・バラエティ・スポーツが見放題		
PPSA-01689		Demon's Souls Original Soundtrack		
PPSA-01690		Demon's Souls Original Soundtrack		
PPSA-01691		Demon's Souls Original Soundtrack		
PPSA-01693		Lost in Random		
PPSA-01694		Lost in Random		
PPSA-01695		Back 4 Blood		
PPSA-01696		Back 4 Blood		
PPSA-01716		Need for Speed Unbound		
PPSA-01717		Need for Speed Unbound		
PPSA-01721		Grand Theft Auto V		
PPSA-01735		Planet Coaster: Console Edition		
PPSA-01736		Planet Coaster: Console Edition		
PPSA-01737		Warframe		
PPSA-01745		JoJo's Bizarre Adventure: All-Star Battle R		
PPSA-01746		Kena: Bridge of Spirits		
PPSA-01748		Marvel's Guardians of the Galaxy		
PPSA-01749		Metro Exodus		
PPSA-01750		Marvel's Guardians of the Galaxy		
PPSA-01752		Marvel's Guardians of the Galaxy		
PPSA-01753		JETT: THE FAR SHORE		
PPSA-01754		JETT: THE FAR SHORE		
PPSA-01755		ESPN		
PPSA-01756		JETT : 彼方の岸		
PPSA-01758		Tubi TV		
PPSA-01760		Relayer		
PPSA-01762		DMM.com		
PPSA-01763		Terminator: Resistance Enhanced		
PPSA-01768		Hitman 3		
PPSA-01769		Hitman 3		
PPSA-01771		The Sinking City		
PPSA-01772		The Sinking City		
PPSA-01773		Final Fantasy VII Remake Intergrade		
PPSA-01776		Scarlet Nexus		
PPSA-01778		Outriders		
PPSA-01779		Outriders		
PPSA-01780		Outriders		
PPSA-01781		Apple TV		
PPSA-01782		Apple TV		
PPSA-01783		Apple TV		
PPSA-01784		Apple TV		
PPSA-01785		SCARLET NEXUS Demo Edition		
PPSA-01786		The King of Fighters XV		
PPSA-01787		GSS Testing Product - PS5 Bundle Product #1		
PPSA-01797		Five Nights at Freddy's: Security Breach		
PPSA-01800		Temtem		
PPSA-01801		Temtem		
PPSA-01802		Kena: Bridge of Spirits		
PPSA-01808		Sackboy: A Big Adventure		
PPSA-01809		Sackboy: A Big Adventure		
PPSA-01810		リビッツ！ ビッグ・アドベンチャー		
PPSA-01811		Sackboy: A Big Adventure		
PPSA-01812		Sackboy: A Big Adventure		
PPSA-01813		Sackboy: A Big Adventure Bonus Content		
PPSA-01814		Sackboy: A Big Adventure		
PPSA-01815		リビッツ！ビッグ・アドベンチャー ボーナスコンテンツ		
PPSA-01816		Sackboy: A Big Adventure Bonus Content		
PPSA-01817		Sackboy: A Big Adventure 獎勵內容		
PPSA-01818		CCGT1		
PPSA-01819		CCGT1		
PPSA-01820		CCGT1		
PPSA-01822		Dynasty Warriors 9 Empires		
PPSA-01825		The Pathless		
PPSA-01826		The Pathless		
PPSA-01827		The Pathless PS4 & PS5		
PPSA-01828		WG E2E 072720 P SHARED TEST C1 SIEA TITLE		
PPSA-01829		WG E2E 072720 P SHARED TEST C1 SIEE TITLE		
PPSA-01830		WG E2E 072720 P SHARED TEST C1 SIEAJ-JAPAN TITLE		
PPSA-01831		Maquette		
PPSA-01832		Maquette		
PPSA-01833		Maquette		
PPSA-01834		Maquette		
PPSA-01839		Dynasty Warriors 9 Empires		
PPSA-01840		DYNASTY WARRIORS 9 Empires		
PPSA-01851		U-NEXT／ユーネクスト：映画・ドラマ・アニメなど見放題		
PPSA-01852		Judgment		
PPSA-01856		BIOHAZARD VILLAGE		
PPSA-01857		Resident Evil Village		
PPSA-01858		Resident Evil Village		
PPSA-01859		Resident Evil Village		
PPSA-01861		Maneater		
PPSA-01862		Maneater		
PPSA-01864		LEGO Star Wars: The Skywalker Saga		
PPSA-01865		LEGO Star Wars: The Skywalker Saga		
PPSA-01866		LEGO Star Wars: The Skywalker Saga		
PPSA-01867		LEGO Star Wars: The Skywalker Saga		
PPSA-01868		Vudu Movies & TV		
PPSA-01870		Far Cry 6		
PPSA-01874		Far Cry 6		
PPSA-01875		Far Cry 6		
PPSA-01876		Far Cry 6		
PPSA-01877		Far Cry 6		
PPSA-01880		Quake		
PPSA-01881		Quake		
PPSA-01882		Cyber Shadow		
PPSA-01883		Cyber Shadow		
PPSA-01885		Evergate		
PPSA-01886		Evergate		
PPSA-01890		Balan Wonderworld		
PPSA-01895		Pluto TV		
PPSA-01899		Hunting Simulator 2		
PPSA-01900		Hunting Simulator 2		
PPSA-01901		Monster Truck Championship		
PPSA-01902		Monster Truck Championship		
PPSA-01903		Final Fantasy VII Remake Intergrade		
PPSA-01907		Override 2: Super Mech League		
PPSA-01908		Override 2: Super Mech League		
PPSA-01909		Pluto TV		
PPSA-01911		Final Fantasy VII Remake Intergrade		
PPSA-01913		The Persistence Enhanced		
PPSA-01916		The Persistence Enhanced		
PPSA-01917		The Art of Destruction AllStars		
PPSA-01918		The Art of Destruction AllStars		
PPSA-01919		The Art of Destruction AllStars		
PPSA-01920		The Art of Destruction AllStars		
PPSA-01922		Fortnite		
PPSA-01923		Fortnite		
PPSA-01924		Alan Wake Remastered		
PPSA-01925		Alan Wake Remastered		
PPSA-01926		Crunchyroll		
PPSA-01929		Scarlet Nexus		
PPSA-01930		SCARLET NEXUS Demo Edition		
PPSA-01932		In Sound Mind		
PPSA-01935		Plex		
PPSA-01936		Plex		
PPSA-01937		Puyo Puyo Tetris 2		
PPSA-01938		Puyo Puyo Tetris 2		
PPSA-01942		Crunchyroll		
PPSA-01948		War Thunder		
PPSA-01949		Control Ultimate Edition		
PPSA-01950		War Thunder		
PPSA-01951		Control Ultimate Edition		
PPSA-01952		Metal: Hellsinger		
PPSA-01953		Metal: Hellsinger		
PPSA-01954		Control Ultimate Edition		
PPSA-01959		Poker Club		
PPSA-01960		Poker Club		
PPSA-01965		CRSED		
PPSA-01966		CRSED		
PPSA-01968		Death Stranding Director's Cut		
PPSA-01969		Death Stranding Director's Cut		
PPSA-01970		Death Stranding Director's Cut		
PPSA-01971		Death Stranding Director's Cut		
PPSA-01975		myCANAL		
PPSA-01976		Stan		
PPSA-01977		Outriders		
PPSA-01978		Sherlock Holmes: Chapter One		
PPSA-01979		Sherlock Holmes: Chapter One		
PPSA-01980		Warframe		
PPSA-01981		Doom Eternal		
PPSA-01982		Doom Eternal		
PPSA-02005		Martha Is Dead		
PPSA-02006		Martha Is Dead		
PPSA-02007		World of Tanks		
PPSA-02008		World of Tanks		
PPSA-02009		GoonyaFighter JigglyHapticEdition		
PPSA-02010		GoonyaFighter JigglyHapticEdition		
PPSA-02011		GoonyaFighter JigglyHapticEdition (English, Japanese)		
PPSA-02012		Hunting Simulator 2		
PPSA-02017		The Elder Scrolls Online		
PPSA-02018		The Elder Scrolls Online		
PPSA-02019		Tennis World Tour 2		
PPSA-02020		Tennis World Tour 2		
PPSA-02038		Funimation		
PPSA-02039		Granblue Fantasy: Relink		
PPSA-02046		Life Is Strange: True Colors		
PPSA-02047		Life Is Strange: True Colors		
PPSA-02048		Dead by Daylight: Special Edition		
PPSA-02049		Dead by Daylight: Special Edition		
PPSA-02050		Call of Duty: Black Ops Cold War		
PPSA-02051		Call of Duty: Black Ops Cold War		
PPSA-02052		Call of Duty: Black Ops Cold War		
PPSA-02053		Call of Duty: Black Ops Cold War		
PPSA-02054		Rocksmith™+		
PPSA-02055		Rocksmith™+		
PPSA-02056		Rocksmith™+		
PPSA-02057		Balan Wonderworld		
PPSA-02058		Balan Wonderworld		
PPSA-02059		Balan Wonderworld		
PPSA-02064		SCARLET NEXUS Demo Edition		
PPSA-02067		World of Tanks		
PPSA-02068		World of Tanks		
PPSA-02072		World of Tanks Beta		
PPSA-02074		PXG4: Paid disc upgrade Concept -Test 4 (Prod)		
PPSA-02075		Metaphor: ReFantazio		
PPSA-02076		Roguebook		
PPSA-02077		Roguebook		
PPSA-02078		DAZN		
PPSA-02079		DAZN		
PPSA-02080		DAZN		
PPSA-02081		Amazon Prime Video		
PPSA-02082		Amazon Prime Video		
PPSA-02083		Amazon Prime Video		
PPSA-02084		WG E2E 072720 P SHARED TEST C1 Title for SIEA		
PPSA-02085		WG E2E 072720 P SHARED TEST C1 Title for SIEE		
PPSA-02086		WG E2E 072720 P SHARED TEST C1 Title for SIEJA-Japan		
PPSA-02091		Rogue Company		
PPSA-02092		Rogue Company		
PPSA-02093		Another Style Costume Set		
PPSA-02094		Another Style Costume Set		
PPSA-02095		Atelier Ryza 2: Lost Legends & the Secret Fairy		
PPSA-02097		Atelier Ryza 2: Lost Legends & the Secret Fairy		
PPSA-02100		Stray		
PPSA-02101		Stray		
PPSA-02102		Stray		
PPSA-02103		Stray		
PPSA-02104		The Pathless		
PPSA-02109		PPCI Next Gen - Test Product 00001		
PPSA-02110		No Man's Sky		
PPSA-02111		No Man's Sky PS4 & PS5		
PPSA-02112		No Man's Sky PS4 & PS5		
PPSA-02113		Werewolf: The Apocalypse: Earthblood		
PPSA-02114		Werewolf: The Apocalypse: Earthblood		
PPSA-02117		Observer: System Redux		
PPSA-02118		Observer: System Redux		
PPSA-02119		MEGOGO - TV and Movies		
PPSA-02120		MEGOGO - TV and Movies		
PPSA-02121		Cris Tales		
PPSA-02123		Cris Tales		
PPSA-02124		Hitman 3		
PPSA-02125		Hitman 3		
PPSA-02129		BT Sport		
PPSA-02131		Praey for the Gods		
PPSA-02134		The Jackbox Party Pack 7		
PPSA-02135		YouTube TV		
PPSA-02137		TVNZ OnDemand		
PPSA-02147		King Oddball PS4 & PS5		
PPSA-02148		King Oddball PS4 & PS5		
PPSA-02154		Little Nightmares II		
PPSA-02165		void tRrLM();++ //Void Terrarium++		
PPSA-02166		BLEACH Rebirth of Souls		
PPSA-02167		BLEACH Rebirth of Souls		
PPSA-02169		Hood: Outlaws & Legends		
PPSA-02170		Hood: Outlaws & Legends		
PPSA-02171		ESPN		
PPSA-02172		Crave		
PPSA-02174		Scarlet Nexus		
PPSA-02175		Sportsnet		
PPSA-02176		Tony Hawk's Pro Skater 1 + 2		
PPSA-02177		Tony Hawk's Pro Skater 1 + 2		
PPSA-02178		トニー・ホーク™ プロ・スケーター™ 1+2		
PPSA-02179		Guilty Gear -Strive-		
PPSA-02180		Guilty Gear: Strive		
PPSA-02181		Guilty Gear: Strive		
PPSA-02182		Suicide Squad: Kill the Justice League		
PPSA-02183		Chivalry II		
PPSA-02184		Chivalry II		
PPSA-02185		Funimation		
PPSA-02186		Crossout		
PPSA-02187		Crossout		
PPSA-02188		Crossout		
PPSA-02189		CRSED		
PPSA-02190		War Thunder		
PPSA-02191		Praey for the Gods		
PPSA-02192		Praey for the Gods		
PPSA-02193		Praey for the Gods		
PPSA-02194		Trackmania®		
PPSA-02195		Trackmania®		
PPSA-02196		Trackmania®		
PPSA-02198		Star Wars Jedi: Fallen Order		
PPSA-02199		Star Wars Jedi: Fallen Order		
PPSA-02200		Little Nightmares II		
PPSA-02201		Skull and Bones		
PPSA-02202		Skull and Bones		
PPSA-02203		Skull and Bones		
PPSA-02209		KeyWe		
PPSA-02210		KeyWe		
PPSA-02211		Scarlet Nexus		
PPSA-02212		SCARLET NEXUS Demo Edition		
PPSA-02213		The King of Fighters XV		
PPSA-02214		The King of Fighters XV		
PPSA-02215		Little Nightmares II 小小夢魘2		
PPSA-02216		World of Warships: Legends		
PPSA-02217		World of Warships: Legends		
PPSA-02218		World of Warships: Legends		
PPSA-02219		World of Warships: Legends		
PPSA-02221		Doom Eternal		
PPSA-02222		Doom Eternal		
PPSA-02223		Gotham Knights		
PPSA-02225		Ghost of Tsushima: Director's Cut		
PPSA-02226		Godfall		
PPSA-02227		EA Sports PGA Tour		
PPSA-02228		EA Sports PGA Tour		
PPSA-02230		Werewolf: The Apocalypse: Earthblood		
PPSA-02257		Guilty Gear: Strive		
PPSA-02258		JoJo's Bizarre Adventure: All-Star Battle R		
PPSA-02259		Oddworld: Soulstorm		
PPSA-02261		Dying Light 2: Stay Human		
PPSA-02262		Dying Light 2: Stay Human		
PPSA-02266		Klang 2		
PPSA-02267		GUILTY GEAR -STRIVE- 先行無料体験版（オープンβテスト）		
PPSA-02268		Guilty Gear -Strive- Open Beta Test		
PPSA-02269		Armored Core VI: Fires of Rubicon		
PPSA-02270		Tesla Force		
PPSA-02271		Tesla Force		
PPSA-02275		Street Outlaws 2: Winner Takes All		
PPSA-02276		Street Outlaws 2: Winner Takes All		
PPSA-02277		Concept Destruction		
PPSA-02278		Concept Destruction		
PPSA-02279		Nickelodeon All-Star Brawl		
PPSA-02280		Nickelodeon All-Star Brawl		
PPSA-02282		RESEARCH and DESTROY		
PPSA-02283		Outriders Demo		
PPSA-02284		Outriders Demo		
PPSA-02285		アウトライダーズ体験版		
PPSA-02286		Outriders Demo		
PPSA-02287		Last Stop		
PPSA-02288		Last Stop		
PPSA-02289		Last Stop		
PPSA-02290		Last Stop		
PPSA-02296		Tales of Arise		
PPSA-02298		Concept Destruction		
PPSA-02304		OlliOlli World		
PPSA-02305		Spirit of the North: Enhanced Edition		
PPSA-02306		Spirit of the North: Enhanced Edition		
PPSA-02307		Crusader Kings III		
PPSA-02308		Crusader Kings III		
PPSA-02309		ScourgeBringer		
PPSA-02310		ScourgeBringer		
PPSA-02313		Undead Horde PS4 & PS5		
PPSA-02314		Undead Horde PS4 & PS5		
PPSA-02317		JYDGE		
PPSA-02318		JYDGE		
PPSA-02319		Sparkle 2 Tracker		
PPSA-02320		Sparkle 2		
PPSA-02321		Sparkle Unleashed		
PPSA-02322		Sparkle Unleashed		
